Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
1061,MX-2014-167108,8/6/14,8/8/14,Second Class,JF-15190,Jamie Frazer,Consumer,Punta Arenas,Magallanes y Antártica Chilena,Chile,,LATAM,South,TEC-PH-10003970,239.28,4,0,86.08,18.96,High
1062,MX-2014-167108,8/6/14,8/8/14,Second Class,JF-15190,Jamie Frazer,Consumer,Punta Arenas,Magallanes y Antártica Chilena,Chile,,LATAM,South,TEC-PH-10002871,577.9,5,0,167.5,57.18,High
2313,MX-2014-166086,6/24/14,6/28/14,Standard Class,AM-10360,Alice McCarthy,Corporate,Santiago,Santiago,Chile,,LATAM,South,OFF-LA-10000448,39.48,7,0,8.68,2.74,Medium
7919,MX-2014-163195,5/27/14,6/1/14,Second Class,JB-16045,Julia Barnett,Home Office,Santiago,Santiago,Chile,,LATAM,South,TEC-CO-10000137,1770.2524,7,0.002,422.0524,187.39,High
7920,MX-2014-163195,5/27/14,6/1/14,Second Class,JB-16045,Julia Barnett,Home Office,Santiago,Santiago,Chile,,LATAM,South,OFF-PA-10003224,17.7,1,0,2.64,2.31,High
4788,MX-2014-136133,5/16/14,5/20/14,Standard Class,KM-16225,Kalyca Meade,Corporate,Santiago,Santiago,Chile,,LATAM,South,FUR-FU-10004888,14.84,1,0,3.84,1.86,High
4789,MX-2014-136133,5/16/14,5/20/14,Standard Class,KM-16225,Kalyca Meade,Corporate,Santiago,Santiago,Chile,,LATAM,South,OFF-EN-10001751,102.8,4,0,26.72,13.4,High
3411,MX-2014-117072,5/11/14,5/16/14,Second Class,BD-11500,Bradley Drucker,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-EN-10003898,37.38,3,0,0.36,3.92,Medium
3412,MX-2014-117072,5/11/14,5/16/14,Second Class,BD-11500,Bradley Drucker,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-EN-10003559,40.2,5,0,17.6,1.9,Medium
3413,MX-2014-117072,5/11/14,5/16/14,Second Class,BD-11500,Bradley Drucker,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-SU-10003485,54.6,3,0,8.7,4.46,Medium
3414,MX-2014-117072,5/11/14,5/16/14,Second Class,BD-11500,Bradley Drucker,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-AC-10000692,93.68,2,0,1.84,12.21,Medium
9323,MX-2014-166807,5/6/14,5/8/14,Second Class,LD-16855,Lela Donovan,Corporate,Santiago,Santiago,Chile,,LATAM,South,OFF-LA-10004749,34.2,5,0,2,3.81,High
9219,MX-2014-148292,5/5/14,5/11/14,Standard Class,LC-17140,Logan Currie,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-LA-10004164,17.4,2,0,4.16,1.49,Low
9220,MX-2014-148292,5/5/14,5/11/14,Standard Class,LC-17140,Logan Currie,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10001819,408.42,9,0,171.36,46.36,Low
1800,MX-2014-164728,4/28/14,5/2/14,Standard Class,DK-13225,Dean Katz,Corporate,Puente Alto,Santiago,Chile,,LATAM,South,TEC-AC-10001754,224.82,3,0,92.16,17.06,Medium
3793,MX-2014-137869,4/23/14,4/27/14,Second Class,TR-21325,Toby Ritter,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-PH-10001095,146.22,3,0,13.14,17.9,High
3117,MX-2014-151470,4/21/14,4/24/14,First Class,CC-12370,Christopher Conant,Consumer,Copiapó,Atacama,Chile,,LATAM,South,FUR-CH-10001634,803.52,9,0,80.28,205.34,High
4493,MX-2014-147032,3/28/14,3/28/14,Same Day,TB-21520,Tracy Blumstein,Consumer,Puerto Montt,Los Lagos,Chile,,LATAM,South,TEC-PH-10004901,135.96,3,0,10.86,34.9,High
403,MX-2014-105557,3/27/14,3/29/14,First Class,DK-12895,Dana Kaydos,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-ST-10003858,457.8,5,0,54.9,3.46,Medium
404,MX-2014-105557,3/27/14,3/29/14,First Class,DK-12895,Dana Kaydos,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-FA-10001684,36.5,5,0,13.5,3.87,Medium
8895,MX-2014-165792,3/27/14,3/30/14,First Class,RM-19375,Raymond Messe,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-CO-10002700,256.16664,2,0.002,91.88664,55.76,Critical
8371,MX-2014-165029,3/20/14,3/22/14,First Class,RF-19345,Randy Ferguson,Corporate,Santiago,Santiago,Chile,,LATAM,South,OFF-AR-10002824,140.96,8,0,35.2,28.96,High
9164,MX-2014-166835,3/4/14,3/8/14,Second Class,SC-20770,Stewart Carmichael,Corporate,Valparaíso,Valparaíso,Chile,,LATAM,South,OFF-SU-10000294,127.9,5,0,47.3,12.45,Medium
9965,MX-2013-144855,12/16/13,12/21/13,Standard Class,GK-14620,Grace Kelly,Corporate,Osorno,Los Lagos,Chile,,LATAM,South,OFF-AP-10000179,2423.54,7,0,24.22,163.46,Medium
9966,MX-2013-144855,12/16/13,12/21/13,Standard Class,GK-14620,Grace Kelly,Corporate,Osorno,Los Lagos,Chile,,LATAM,South,FUR-BO-10003438,658.24,8,0,138.08,19.44,Medium
2090,MX-2013-166618,12/12/13,12/14/13,First Class,BS-11380,Bill Stewart,Corporate,Santiago,Santiago,Chile,,LATAM,South,OFF-FA-10000447,18.72,2,0,1.28,2.87,High
2091,MX-2013-166618,12/12/13,12/14/13,First Class,BS-11380,Bill Stewart,Corporate,Santiago,Santiago,Chile,,LATAM,South,FUR-BO-10004162,686.76,6,0,281.52,64.71,High
2092,MX-2013-166618,12/12/13,12/14/13,First Class,BS-11380,Bill Stewart,Corporate,Santiago,Santiago,Chile,,LATAM,South,OFF-SU-10004246,59.1,3,0,10.02,12.01,High
2093,MX-2013-166618,12/12/13,12/14/13,First Class,BS-11380,Bill Stewart,Corporate,Santiago,Santiago,Chile,,LATAM,South,TEC-CO-10004701,477.8424,3,0.002,142.6824,148.19,High
1094,MX-2013-166863,12/10/13,12/14/13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-AR-10002710,15.16,2,0,2.24,2.85,High
1095,MX-2013-166863,12/10/13,12/14/13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-EN-10002674,31.62,1,0,12,3.42,High
1096,MX-2013-166863,12/10/13,12/14/13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-BO-10003034,296.34,3,0,41.46,23.73,High
1097,MX-2013-166863,12/10/13,12/14/13,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-PH-10004251,672.12,6,0,188.16,52.31,High
3779,MX-2013-120243,12/10/13,12/15/13,Standard Class,KC-16540,Kelly Collister,Consumer,Punta Arenas,Magallanes y Antártica Chilena,Chile,,LATAM,South,FUR-FU-10000481,62.92,2,0,7.52,4.92,Medium
4248,MX-2013-156083,11/23/13,11/27/13,Standard Class,NP-18700,Nora Preis,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-BO-10001779,400.88,4,0,164.32,55.82,High
4249,MX-2013-156083,11/23/13,11/27/13,Standard Class,NP-18700,Nora Preis,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10002132,170.92,2,0,82.04,18.09,High
1213,MX-2013-102547,11/21/13,11/26/13,Standard Class,BT-11305,Beth Thompson,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,OFF-EN-10004989,90,5,0,6.3,8.71,High
1214,MX-2013-102547,11/21/13,11/26/13,Standard Class,BT-11305,Beth Thompson,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,OFF-BI-10003472,33.88,7,0,15.54,1.29,High
1215,MX-2013-102547,11/21/13,11/26/13,Standard Class,BT-11305,Beth Thompson,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,TEC-AC-10003615,343.8,2,0,106.56,35.3,High
1216,MX-2013-102547,11/21/13,11/26/13,Standard Class,BT-11305,Beth Thompson,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,FUR-BO-10003438,246.84,3,0,51.78,37.59,High
1217,MX-2013-102547,11/21/13,11/26/13,Standard Class,BT-11305,Beth Thompson,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,OFF-PA-10002382,74.64,4,0,9.68,12.82,High
1218,MX-2013-102547,11/21/13,11/26/13,Standard Class,BT-11305,Beth Thompson,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,FUR-FU-10000159,73.16,1,0,26.32,2.59,High
7212,MX-2013-116820,11/19/13,11/22/13,Second Class,JK-15625,Jim Karlsson,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10000891,947.22,3,0,236.76,147.64,High
7213,MX-2013-116820,11/19/13,11/22/13,Second Class,JK-15625,Jim Karlsson,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-BI-10002715,25.32,6,0,1.44,2.27,High
7214,MX-2013-116820,11/19/13,11/22/13,Second Class,JK-15625,Jim Karlsson,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-FA-10000467,82.8,9,0,26.46,11.74,High
4075,MX-2013-127502,11/8/13,11/12/13,Standard Class,RR-19315,Ralph Ritter,Consumer,San Bernardo,Santiago,Chile,,LATAM,South,OFF-EN-10004183,24.48,2,0,1.68,2.93,High
22,MX-2013-163139,10/29/13,11/2/13,Second Class,TB-21055,Ted Butterfield,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-AC-10002749,27,1,0,5.94,3.9,High
23,MX-2013-163139,10/29/13,11/2/13,Second Class,TB-21055,Ted Butterfield,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-SU-10000066,207,9,0,66.24,37.86,High
9324,MX-2013-167234,10/25/13,10/27/13,Second Class,BN-11515,Bradley Nguyen,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-BI-10000423,40.64,2,0,4.44,6.79,High
8785,MX-2013-119886,10/15/13,10/19/13,Standard Class,MC-18130,Mike Caudle,Corporate,Viña del Mar,Valparaíso,Chile,,LATAM,South,OFF-FA-10000455,43.2,5,0,15.9,8.42,High
8786,MX-2013-119886,10/15/13,10/19/13,Standard Class,MC-18130,Mike Caudle,Corporate,Viña del Mar,Valparaíso,Chile,,LATAM,South,OFF-LA-10000073,28.96,4,0,6.88,1.99,High
8787,MX-2013-119886,10/15/13,10/19/13,Standard Class,MC-18130,Mike Caudle,Corporate,Viña del Mar,Valparaíso,Chile,,LATAM,South,FUR-BO-10003563,97.26,1,0,18.46,14.45,High
7465,MX-2013-157875,10/8/13,10/10/13,First Class,AF-10870,Art Ferguson,Consumer,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-AP-10003979,129.32,2,0,45.24,56.68,Critical
7466,MX-2013-157875,10/8/13,10/10/13,First Class,AF-10870,Art Ferguson,Consumer,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-BI-10000280,9.32,2,0,0,2.47,Critical
2310,MX-2013-163328,9/23/13,9/23/13,Same Day,TH-21550,Tracy Hopkins,Home Office,Puerto Montt,Los Lagos,Chile,,LATAM,South,OFF-SU-10004480,85.92,4,0,36.88,18.44,Critical
2864,MX-2013-100664,9/9/13,9/10/13,First Class,FM-14380,Fred McMath,Consumer,Viña del Mar,Valparaíso,Chile,,LATAM,South,OFF-AP-10001406,373.98,1,0,172.02,19.7,Medium
2865,MX-2013-100664,9/9/13,9/10/13,First Class,FM-14380,Fred McMath,Consumer,Viña del Mar,Valparaíso,Chile,,LATAM,South,OFF-AR-10002335,69.04,2,0,1.36,15.55,Medium
294,MX-2013-103527,9/2/13,9/7/13,Standard Class,DL-13330,Denise Leinenbach,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-PA-10000540,130.56,6,0,31.32,6.34,Medium
2144,MX-2013-121944,8/23/13,8/27/13,Standard Class,BD-11620,Brian DeCherney,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-BI-10002977,43.4,5,0,21.2,5.75,High
5245,MX-2013-114951,8/22/13,8/26/13,Second Class,MW-18235,Mitch Willingham,Corporate,Puente Alto,Santiago,Chile,,LATAM,South,OFF-LA-10000760,23.22,3,0,5.34,2.89,Medium
2271,MX-2013-103723,7/17/13,7/18/13,Same Day,TP-21130,Theone Pippenger,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,OFF-BI-10000124,25.56,3,0,11.46,4.4,Medium
263,MX-2013-131961,7/4/13,7/8/13,Standard Class,KF-16285,Karen Ferguson,Home Office,Santiago,Santiago,Chile,,LATAM,South,OFF-PA-10001091,123.48,7,0,41.86,9.35,High
2302,MX-2013-143686,6/25/13,6/29/13,Standard Class,JL-15235,Janet Lee,Consumer,Chillán,Biobio,Chile,,LATAM,South,FUR-CH-10004783,75.12,2,0,10.48,14.08,High
2303,MX-2013-143686,6/25/13,6/29/13,Standard Class,JL-15235,Janet Lee,Consumer,Chillán,Biobio,Chile,,LATAM,South,OFF-AP-10000621,829.52,4,0,398.16,99.06,High
2304,MX-2013-143686,6/25/13,6/29/13,Standard Class,JL-15235,Janet Lee,Consumer,Chillán,Biobio,Chile,,LATAM,South,OFF-PA-10000781,65.92,4,0,26.32,8.11,High
7394,MX-2013-136469,6/15/13,6/20/13,Standard Class,TC-21535,Tracy Collins,Home Office,Iquique,Tarapacá,Chile,,LATAM,South,OFF-ST-10004638,169.28,2,0,59.24,10.81,High
7395,MX-2013-136469,6/15/13,6/20/13,Standard Class,TC-21535,Tracy Collins,Home Office,Iquique,Tarapacá,Chile,,LATAM,South,OFF-PA-10004386,19.86,1,0,2.58,1.42,High
7781,MX-2013-153808,6/11/13,6/15/13,Second Class,CL-12565,Clay Ludtke,Consumer,San Antonio,Valparaíso,Chile,,LATAM,South,OFF-SU-10003040,43.56,2,0,6.52,3.84,Medium
8360,MX-2013-128069,6/8/13,6/14/13,Standard Class,TB-21280,Toby Braunhardt,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-MA-10000240,418.8,2,0,175.88,28.72,Medium
902,MX-2013-127124,5/29/13,6/2/13,Standard Class,JM-15580,Jill Matthias,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-BI-10001895,102.84,3,0,39.06,15.5,High
903,MX-2013-127124,5/29/13,6/2/13,Standard Class,JM-15580,Jill Matthias,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10000836,454.48,4,0,13.6,78.13,High
904,MX-2013-127124,5/29/13,6/2/13,Standard Class,JM-15580,Jill Matthias,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10003195,261.24,3,0,18.24,32.5,High
905,MX-2013-127124,5/29/13,6/2/13,Standard Class,JM-15580,Jill Matthias,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-AC-10003857,145.68,3,0,59.7,19.27,High
906,MX-2013-127124,5/29/13,6/2/13,Standard Class,JM-15580,Jill Matthias,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-LA-10001471,45.6,8,0,18.56,3.49,High
9691,MX-2013-110982,5/22/13,5/25/13,First Class,JS-16030,Joy Smith,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-BI-10000930,18.06,7,0,1.54,3.39,High
7856,MX-2013-164770,5/9/13,5/15/13,Standard Class,TP-21130,Theone Pippenger,Consumer,Lo Prado,Santiago,Chile,,LATAM,South,TEC-PH-10003254,133.02,3,0,41.22,8.33,Medium
2537,MX-2013-168228,5/7/13,5/14/13,Standard Class,RD-19480,Rick Duston,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10004054,1240.12,14,0,223.16,98.19,Low
2538,MX-2013-168228,5/7/13,5/14/13,Standard Class,RD-19480,Rick Duston,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-AC-10003738,127,5,0,55.8,14.79,Low
2539,MX-2013-168228,5/7/13,5/14/13,Standard Class,RD-19480,Rick Duston,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-MA-10002722,156.04,2,0,57.72,12.6,Low
4571,MX-2013-118577,4/15/13,4/21/13,Standard Class,Dp-13240,Dean percer,Home Office,Antofagasta,Antofagasta,Chile,,LATAM,South,TEC-CO-10000395,638.56032,3,0.002,318.64032,27.18,Medium
4572,MX-2013-118577,4/15/13,4/21/13,Standard Class,Dp-13240,Dean percer,Home Office,Antofagasta,Antofagasta,Chile,,LATAM,South,OFF-ST-10000886,131.66,1,0,5.26,7.95,Medium
4573,MX-2013-118577,4/15/13,4/21/13,Standard Class,Dp-13240,Dean percer,Home Office,Antofagasta,Antofagasta,Chile,,LATAM,South,OFF-SU-10001133,74.4,3,0,11.16,6.12,Medium
4574,MX-2013-118577,4/15/13,4/21/13,Standard Class,Dp-13240,Dean percer,Home Office,Antofagasta,Antofagasta,Chile,,LATAM,South,TEC-AC-10002712,216.72,4,0,21.6,13.69,Medium
9230,MX-2013-149356,4/12/13,4/17/13,Standard Class,MC-17425,Mark Cousins,Corporate,Los Ángeles,Biobio,Chile,,LATAM,South,OFF-BI-10001892,53.9,11,0,12.76,3.22,Medium
9231,MX-2013-149356,4/12/13,4/17/13,Standard Class,MC-17425,Mark Cousins,Corporate,Los Ángeles,Biobio,Chile,,LATAM,South,OFF-SU-10004663,54.12,3,0,21.06,2.72,Medium
8874,MX-2013-110065,2/6/13,2/8/13,Second Class,RB-19330,Randy Bradley,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-PH-10003102,333.66,3,0,13.32,57.76,Critical
8002,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,TEC-AC-10003725,36.28,2,0,12.68,1.6,Medium
8003,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,FUR-CH-10000892,615.24,2,0,12.28,68.73,Medium
8004,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,TEC-PH-10000419,848.28,2,0,25.44,58,Medium
8005,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,TEC-AC-10003063,517.5,3,0,93.12,49.13,Medium
8006,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-BI-10003162,65.12,2,0,26.04,2.54,Medium
8007,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,FUR-CH-10000892,615.24,2,0,12.28,54.91,Medium
8008,MX-2012-137561,12/3/12,12/7/12,Standard Class,LS-17200,Luke Schmidt,Corporate,Rancagua,O'Higgins,Chile,,LATAM,South,TEC-AC-10000203,683.6,4,0,328.08,32.34,Medium
9208,MX-2012-103947,11/10/12,11/16/12,Standard Class,SE-20110,Sanjit Engle,Consumer,Calama,Antofagasta,Chile,,LATAM,South,FUR-FU-10001008,21.16,2,0,4.44,1.19,Medium
7957,MX-2012-126473,11/2/12,11/6/12,Second Class,DP-13390,Dennis Pardue,Home Office,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10004194,467.32,7,0,219.52,64.36,Medium
9358,MX-2012-155229,10/19/12,10/24/12,Standard Class,AR-10510,Andrew Roberts,Consumer,Valparaíso,Valparaíso,Chile,,LATAM,South,OFF-AR-10000150,58,5,0,1.7,5.44,High
1268,MX-2012-118647,9/19/12,9/19/12,Same Day,AF-10870,Art Ferguson,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,OFF-SU-10003126,124.32,4,0,45.92,18.25,High
1269,MX-2012-118647,9/19/12,9/19/12,Same Day,AF-10870,Art Ferguson,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,OFF-EN-10000061,27.32,2,0,12.56,5.81,High
4346,MX-2012-159821,9/9/12,9/10/12,First Class,LB-16735,Larry Blacks,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-CH-10000788,621.18,7,0,12.32,35.05,Medium
4347,MX-2012-159821,9/9/12,9/10/12,First Class,LB-16735,Larry Blacks,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-BO-10003631,297.96,3,0,77.46,53.94,Medium
845,MX-2012-115693,8/22/12,8/25/12,Second Class,BW-11200,Ben Wallace,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,TEC-AC-10002799,345.9,5,0,107.2,40.33,Medium
846,MX-2012-115693,8/22/12,8/25/12,Second Class,BW-11200,Ben Wallace,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,OFF-PA-10000863,10.2,1,0,0,1.4,Medium
847,MX-2012-115693,8/22/12,8/25/12,Second Class,BW-11200,Ben Wallace,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,OFF-EN-10002559,5.2,1,0,1.96,0.29,Medium
848,MX-2012-115693,8/22/12,8/25/12,Second Class,BW-11200,Ben Wallace,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,TEC-PH-10002904,849.92,2,0,135.96,83.04,Medium
849,MX-2012-115693,8/22/12,8/25/12,Second Class,BW-11200,Ben Wallace,Consumer,Puente Alto,Santiago,Chile,,LATAM,South,FUR-CH-10004920,87.76,2,0,11.4,10.69,Medium
7643,MX-2012-123561,7/3/12,7/7/12,Second Class,MG-17875,Michael Grace,Home Office,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-PA-10002237,66,5,0,31.6,10.29,High
7644,MX-2012-123561,7/3/12,7/7/12,Second Class,MG-17875,Michael Grace,Home Office,Rancagua,O'Higgins,Chile,,LATAM,South,OFF-EN-10004518,249,10,0,79.6,3.67,High
7645,MX-2012-123561,7/3/12,7/7/12,Second Class,MG-17875,Michael Grace,Home Office,Rancagua,O'Higgins,Chile,,LATAM,South,TEC-PH-10003405,88.76,2,0,3.52,8.24,High
4621,MX-2012-110219,6/5/12,6/8/12,First Class,VP-21730,Victor Preis,Home Office,Talcahuano,Biobio,Chile,,LATAM,South,TEC-CO-10001893,721.8534,3,0.002,251.6934,187.4,High
2644,MX-2012-116904,5/24/12,5/28/12,Standard Class,JH-15430,Jennifer Halladay,Consumer,Santiago,Santiago,Chile,,LATAM,South,FUR-TA-10002235,500.576,2,0.2,31.256,43.42,Medium
9440,MX-2012-122630,5/6/12,5/10/12,Standard Class,SO-20335,Sean O'Donnell,Consumer,La Pintana,Santiago,Chile,,LATAM,South,TEC-CO-10000917,529.15956,3,0.002,78.43956,43.82,Medium
1398,MX-2012-105648,2/15/12,2/17/12,First Class,MG-18145,Mike Gockenbach,Consumer,Arica,Arica y Parinacota,Chile,,LATAM,South,TEC-AC-10001705,338.1,7,0,84.42,97.48,Critical
4323,MX-2012-154459,2/1/12,2/6/12,Standard Class,JF-15190,Jamie Frazer,Consumer,Santiago,Santiago,Chile,,LATAM,South,TEC-PH-10002102,151.92,3,0,71.4,32.94,High
636,MX-2012-148404,1/25/12,1/26/12,First Class,RD-19930,Russell D'Ascenzo,Consumer,Villa Alemana,Valparaíso,Chile,,LATAM,South,OFF-ST-10004381,795.6,6,0,190.92,177.15,High
637,MX-2012-148404,1/25/12,1/26/12,First Class,RD-19930,Russell D'Ascenzo,Consumer,Villa Alemana,Valparaíso,Chile,,LATAM,South,FUR-FU-10004915,142.56,2,0,1.4,43.4,High
4916,MX-2011-145779,12/14/11,12/14/11,Same Day,GB-14575,Giulietta Baptist,Consumer,Valparaíso,Valparaíso,Chile,,LATAM,South,FUR-BO-10004565,98.2,1,0,24.54,18.07,Critical
5704,MX-2011-131933,12/7/11,12/11/11,Second Class,TG-21640,Trudy Glocke,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-LA-10001800,53.06,7,0,3.64,2.27,Medium
5705,MX-2011-131933,12/7/11,12/11/11,Second Class,TG-21640,Trudy Glocke,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-BI-10004275,18.16,4,0,8.64,1.39,Medium
8106,MX-2011-146577,12/6/11,12/11/11,Standard Class,ME-17320,Maria Etezadi,Home Office,Arica,Arica y Parinacota,Chile,,LATAM,South,OFF-PA-10004313,67.8,3,0,9.48,3.53,Medium
6395,MX-2011-114804,11/29/11,12/2/11,First Class,DB-13615,Doug Bickford,Consumer,Santiago,Santiago,Chile,,LATAM,South,OFF-ST-10003741,264.56,2,0,47.6,29.7,High
2148,MX-2011-139024,11/14/11,11/19/11,Standard Class,JK-15640,Jim Kriz,Home Office,Puente Alto,Santiago,Chile,,LATAM,South,OFF-LA-10002598,20.34,3,0,0.78,0.82,Medium
493,MX-2011-151498,11/11/11,11/15/11,Standard Class,CD-11920,Carlos Daly,Consumer,Copiapó,Atacama,Chile,,LATAM,South,FUR-CH-10003697,78.44,2,0,8.6,8.32,High
