Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
4907,MX-2014-169845,11/10/14,11/16/14,Standard Class,BB-10990,Barry Blumstein,Corporate,Valledupar,Cesar,Colombia,,LATAM,South,OFF-BI-10000963,17.16,3,0,4.62,1.23,Medium
4908,MX-2014-169845,11/10/14,11/16/14,Standard Class,BB-10990,Barry Blumstein,Corporate,Valledupar,Cesar,Colombia,,LATAM,South,FUR-CH-10003559,84.52,2,0,42.24,9.57,Medium
4175,MX-2014-143595,11/3/14,11/9/14,Standard Class,MG-17875,Michael Grace,Home Office,Ibagué,Tolima,Colombia,,LATAM,South,OFF-LA-10002354,59.78,7,0,12.46,4.81,Medium
7041,MX-2014-162075,11/3/14,11/8/14,Standard Class,BS-11755,Bruce Stewart,Consumer,Cartagena,Bolívar,Colombia,,LATAM,South,FUR-BO-10004407,226.4,2,0,33.96,18.85,Medium
305,MX-2014-130666,11/1/14,11/6/14,Standard Class,PB-19150,Philip Brown,Consumer,Santa Marta,Magdalena,Colombia,,LATAM,South,TEC-AC-10002799,69.18,1,0,21.44,5.6,Medium
306,MX-2014-130666,11/1/14,11/6/14,Standard Class,PB-19150,Philip Brown,Consumer,Santa Marta,Magdalena,Colombia,,LATAM,South,OFF-EN-10002725,65.84,4,0,15.12,2.86,Medium
996,MX-2014-160451,10/23/14,10/28/14,Standard Class,MS-17980,Michael Stewart,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,TEC-PH-10000347,184.76,2,0,40.64,7.72,Medium
8783,MX-2014-114916,10/22/14,10/24/14,Second Class,AH-10465,Amy Hunt,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10002323,154.7,5,0,0,9.68,High
8784,MX-2014-114916,10/22/14,10/24/14,Second Class,AH-10465,Amy Hunt,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-FA-10003977,31.92,3,0,15,4.99,High
7595,MX-2014-112095,10/21/14,10/26/14,Standard Class,CM-11830,Cari MacIntyre,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-AR-10003913,55.3,5,0,9.9,3.61,Medium
7596,MX-2014-112095,10/21/14,10/26/14,Standard Class,CM-11830,Cari MacIntyre,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-LA-10002927,12.68,2,0,1.76,0.82,Medium
7597,MX-2014-112095,10/21/14,10/26/14,Standard Class,CM-11830,Cari MacIntyre,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-AR-10000614,62,4,0,6.16,5.79,Medium
7598,MX-2014-112095,10/21/14,10/26/14,Standard Class,CM-11830,Cari MacIntyre,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-FA-10003004,48.5,5,0,15,3.48,Medium
8492,MX-2014-108966,10/19/14,10/23/14,Standard Class,CM-12115,Chad McGuire,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,FUR-FU-10003297,217.02,3,0,19.5,12.08,Medium
465,MX-2014-131730,10/18/14,10/25/14,Standard Class,SP-20650,Stephanie Phelps,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-PA-10003513,29.88,2,0,13.44,1.75,Medium
8513,MX-2014-142461,10/17/14,10/22/14,Standard Class,SC-20095,Sanjit Chand,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-ST-10004930,108.48,3,0,21.66,7.12,Medium
5740,MX-2014-142566,10/9/14,10/14/14,Standard Class,RA-19945,Ryan Akin,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-BI-10002841,136.72,4,0,17.76,11.71,Medium
5741,MX-2014-142566,10/9/14,10/14/14,Standard Class,RA-19945,Ryan Akin,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-BO-10003106,1174.08,12,0,222.96,104.56,Medium
9615,MX-2014-131219,10/8/14,10/10/14,Second Class,DB-13120,David Bremer,Corporate,Cartagena,Bolívar,Colombia,,LATAM,South,OFF-LA-10000334,14.92,2,0,1.64,2.93,High
9616,MX-2014-131219,10/8/14,10/10/14,Second Class,DB-13120,David Bremer,Corporate,Cartagena,Bolívar,Colombia,,LATAM,South,OFF-SU-10003683,10.12,1,0,1.6,1.2,High
7383,MX-2014-158631,9/29/14,9/29/14,Same Day,EN-13780,Edward Nazzal,Consumer,Girón,Santander,Colombia,,LATAM,South,TEC-PH-10001063,166.04,2,0,79.68,43.48,Critical
933,MX-2014-117569,9/17/14,9/23/14,Standard Class,NC-18415,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,TEC-MA-10002193,227.96,2,0,36.44,17.24,Medium
934,MX-2014-117569,9/17/14,9/23/14,Standard Class,NC-18415,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-FA-10001761,28.38,3,0,7.08,2.96,Medium
935,MX-2014-117569,9/17/14,9/23/14,Standard Class,NC-18415,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-SU-10000164,69.3,3,0,30.48,2.92,Medium
936,MX-2014-117569,9/17/14,9/23/14,Standard Class,NC-18415,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-ST-10003459,255.84,3,0,46.02,21.03,Medium
937,MX-2014-117569,9/17/14,9/23/14,Standard Class,NC-18415,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-BI-10000419,37.8,2,0,7.56,2.76,Medium
938,MX-2014-117569,9/17/14,9/23/14,Standard Class,NC-18415,Nathan Cano,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,TEC-AC-10003047,163.38,3,0,40.8,9.12,Medium
4036,MX-2014-114097,9/16/14,9/19/14,First Class,BE-11335,Bill Eplett,Home Office,Bucaramanga,Santander,Colombia,,LATAM,South,TEC-CO-10000956,795.2064,5,0.002,245.4064,8.93,Medium
4037,MX-2014-114097,9/16/14,9/19/14,First Class,BE-11335,Bill Eplett,Home Office,Bucaramanga,Santander,Colombia,,LATAM,South,OFF-ST-10002605,19.68,3,0,6.06,2.38,Medium
4038,MX-2014-114097,9/16/14,9/19/14,First Class,BE-11335,Bill Eplett,Home Office,Bucaramanga,Santander,Colombia,,LATAM,South,OFF-BI-10000769,52.44,6,0,14.64,3.47,Medium
458,MX-2014-154480,8/29/14,9/5/14,Standard Class,BV-11245,Benjamin Venier,Corporate,Santa Marta,Magdalena,Colombia,,LATAM,South,OFF-SU-10000926,92.4,3,0,34.14,2.24,Medium
459,MX-2014-154480,8/29/14,9/5/14,Standard Class,BV-11245,Benjamin Venier,Corporate,Santa Marta,Magdalena,Colombia,,LATAM,South,FUR-TA-10004937,2320.64,5,0.2,-203.06,130.77,Medium
5493,MX-2014-131765,8/15/14,8/18/14,Second Class,PB-19105,Peter Bühler,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,TEC-AC-10004626,513.12,3,0,0,55.45,High
5494,MX-2014-131765,8/15/14,8/18/14,Second Class,PB-19105,Peter Bühler,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-EN-10000623,112.92,6,0,9,15.51,High
5495,MX-2014-131765,8/15/14,8/18/14,Second Class,PB-19105,Peter Bühler,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-LA-10002199,11,2,0,3.72,1.13,High
5496,MX-2014-131765,8/15/14,8/18/14,Second Class,PB-19105,Peter Bühler,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,TEC-AC-10002015,1161.16,7,0,452.76,162.57,High
5497,MX-2014-131765,8/15/14,8/18/14,Second Class,PB-19105,Peter Bühler,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,FUR-FU-10000641,136.6,5,0,61.4,26.73,High
5669,MX-2014-156916,8/8/14,8/10/14,Second Class,SW-20755,Steven Ward,Corporate,Ibagué,Tolima,Colombia,,LATAM,South,OFF-AR-10003766,65.24,2,0,22.16,14.02,Critical
5670,MX-2014-156916,8/8/14,8/10/14,Second Class,SW-20755,Steven Ward,Corporate,Ibagué,Tolima,Colombia,,LATAM,South,FUR-BO-10003768,555.6,5,0,177.7,109.97,Critical
4327,MX-2014-144302,7/28/14,8/2/14,Second Class,SF-20065,Sandra Flanagan,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,TEC-MA-10001290,706.4,4,0,240.16,74.83,Medium
9537,MX-2014-119340,7/16/14,7/20/14,Standard Class,PS-18970,Paul Stevenson,Home Office,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-AR-10002115,109.8,3,0,38.4,15.1,High
9538,MX-2014-119340,7/16/14,7/20/14,Standard Class,PS-18970,Paul Stevenson,Home Office,Cúcuta,Norte de Santander,Colombia,,LATAM,South,TEC-CO-10003048,507.82232,2,0.002,80.38232,56.77,High
4750,MX-2014-159352,7/15/14,7/17/14,Second Class,CK-12760,Cyma Kinney,Corporate,Soledad,Atlántico,Colombia,,LATAM,South,OFF-SU-10001515,72.54,3,0,19.56,8.2,High
4364,MX-2014-105886,6/25/14,6/29/14,Standard Class,AJ-10795,Anthony Johnson,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,FUR-FU-10002818,17.62,1,0,8.8,1.09,Medium
1075,MX-2014-106719,6/23/14,6/27/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,Envigado,Antioquia,Colombia,,LATAM,South,OFF-EN-10000359,8,2,0,1.2,0.82,Medium
4710,MX-2014-129238,6/21/14,6/21/14,Same Day,NP-18700,Nora Preis,Consumer,Pasto,Nariño,Colombia,,LATAM,South,OFF-PA-10000032,166.56,8,0,59.84,50.65,Critical
3764,MX-2014-116876,6/20/14,6/27/14,Standard Class,PA-19060,Pete Armstrong,Home Office,Ibagué,Tolima,Colombia,,LATAM,South,OFF-BI-10003373,65.28,2,0,18.24,3.9,Medium
3765,MX-2014-116876,6/20/14,6/27/14,Standard Class,PA-19060,Pete Armstrong,Home Office,Ibagué,Tolima,Colombia,,LATAM,South,OFF-ST-10002632,164.7,5,0,11.5,4.3,Medium
9456,MX-2014-138982,6/19/14,6/25/14,Standard Class,MN-17935,Michael Nguyen,Consumer,Arauca,Arauca,Colombia,,LATAM,South,OFF-AP-10002794,413,2,0,136.28,31.62,Medium
9457,MX-2014-138982,6/19/14,6/25/14,Standard Class,MN-17935,Michael Nguyen,Consumer,Arauca,Arauca,Colombia,,LATAM,South,OFF-SU-10002032,16.82,1,0,5.38,1.34,Medium
9458,MX-2014-138982,6/19/14,6/25/14,Standard Class,MN-17935,Michael Nguyen,Consumer,Arauca,Arauca,Colombia,,LATAM,South,OFF-EN-10000761,31.4,2,0,5.96,2.85,Medium
9459,MX-2014-138982,6/19/14,6/25/14,Standard Class,MN-17935,Michael Nguyen,Consumer,Arauca,Arauca,Colombia,,LATAM,South,TEC-CO-10001037,284.37012,3,0.002,22.17012,15.55,Medium
9460,MX-2014-138982,6/19/14,6/25/14,Standard Class,MN-17935,Michael Nguyen,Consumer,Arauca,Arauca,Colombia,,LATAM,South,FUR-BO-10004725,774.18,3,0,185.76,15.8,Medium
9461,MX-2014-138982,6/19/14,6/25/14,Standard Class,MN-17935,Michael Nguyen,Consumer,Arauca,Arauca,Colombia,,LATAM,South,OFF-AR-10004818,17.76,1,0,2.48,1.68,Medium
6003,MX-2014-132017,6/17/14,6/19/14,First Class,LS-16945,Linda Southworth,Corporate,Cartagena,Bolívar,Colombia,,LATAM,South,TEC-CO-10003678,83.65236,1,0.002,13.23236,4.11,Medium
9488,MX-2014-149748,6/13/14,6/15/14,First Class,JK-15730,Joe Kamberova,Consumer,Los Patios,Norte de Santander,Colombia,,LATAM,South,OFF-ST-10002251,189.7,5,0,94.8,45.02,Critical
9182,MX-2014-142272,6/11/14,6/13/14,Second Class,ES-14020,Erica Smith,Consumer,Bucaramanga,Santander,Colombia,,LATAM,South,TEC-PH-10003793,86.96,2,0,22.6,9.34,High
3493,MX-2014-154067,6/5/14,6/8/14,Second Class,MZ-17335,Maria Zettner,Home Office,Palmira,Valle del Cauca,Colombia,,LATAM,South,OFF-SU-10004316,94.02,3,0,1.86,11.69,High
3087,MX-2014-157518,5/31/14,6/2/14,First Class,LB-16735,Larry Blacks,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,FUR-BO-10003034,296.34,3,0,41.46,93.82,Medium
2626,MX-2014-134719,5/29/14,6/2/14,Standard Class,Dp-13240,Dean percer,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-BI-10001598,3.18,1,0,1.42,0.41,High
2627,MX-2014-134719,5/29/14,6/2/14,Standard Class,Dp-13240,Dean percer,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-EN-10000084,39.4,2,0,19.68,5.46,High
2628,MX-2014-134719,5/29/14,6/2/14,Standard Class,Dp-13240,Dean percer,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-AR-10002882,69.12,2,0,2.76,9.18,High
2629,MX-2014-134719,5/29/14,6/2/14,Standard Class,Dp-13240,Dean percer,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,TEC-MA-10001859,358,2,0,110.96,45.08,High
397,MX-2014-118689,5/26/14,5/30/14,Standard Class,JC-16105,Julie Creighton,Corporate,Yopal,Casanare,Colombia,,LATAM,South,OFF-SU-10004780,23.28,1,0,1.86,1.86,Medium
2021,MX-2014-114552,5/26/14,6/2/14,Standard Class,AS-10045,Aaron Smayling,Corporate,Neiva,Huila,Colombia,,LATAM,South,OFF-SU-10003082,78.84,3,0,18.12,5.26,Medium
2022,MX-2014-114552,5/26/14,6/2/14,Standard Class,AS-10045,Aaron Smayling,Corporate,Neiva,Huila,Colombia,,LATAM,South,FUR-FU-10004474,58.48,2,0,27.48,5.04,Medium
3558,MX-2014-137022,5/20/14,5/22/14,Second Class,JE-16165,Justin Ellison,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-PA-10000872,9.78,1,0,1.16,0.74,Critical
3559,MX-2014-137022,5/20/14,5/22/14,Second Class,JE-16165,Justin Ellison,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-ST-10000290,40.96,2,0,4.48,6.6,Critical
6010,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-EN-10003111,29,5,0,10.7,5.06,High
6011,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,FUR-FU-10004181,172.5,5,0,41.4,20.19,High
6012,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,TEC-PH-10001917,262.14,3,0,5.22,31.62,High
6013,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-SU-10004655,84.3,3,0,20.22,12.51,High
6014,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,FUR-BO-10001585,227.12,2,0,63.56,7.94,High
6015,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-AR-10001752,31.84,4,0,1.84,5.43,High
6016,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-SU-10001500,83.6,4,0,25.04,13.66,High
6017,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,FUR-BO-10000411,1034.88,8,0,455.2,89.14,High
6018,MX-2014-117240,5/19/14,5/22/14,Second Class,AZ-10750,Annie Zypern,Consumer,Cúcuta,Norte de Santander,Colombia,,LATAM,South,FUR-CH-10004387,111.06,3,0,24.42,11.65,High
50,MX-2014-100783,5/6/14,5/10/14,Standard Class,MG-18205,Mitch Gastineau,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-FA-10002353,44.9,5,0,8.5,3.21,Medium
7843,MX-2014-117093,4/19/14,4/22/14,First Class,SF-20965,Sylvia Foulston,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-SU-10000480,42.12,2,0,20.6,5.27,High
7844,MX-2014-117093,4/19/14,4/22/14,First Class,SF-20965,Sylvia Foulston,Corporate,Manizales,Caldas,Colombia,,LATAM,South,TEC-PH-10002068,217.6,5,0,50,37.66,High
7845,MX-2014-117093,4/19/14,4/22/14,First Class,SF-20965,Sylvia Foulston,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-ST-10004330,70.08,6,0,32.88,11.77,High
7846,MX-2014-117093,4/19/14,4/22/14,First Class,SF-20965,Sylvia Foulston,Corporate,Manizales,Caldas,Colombia,,LATAM,South,OFF-BI-10000501,30.66,3,0,3.66,4.58,High
6603,MX-2014-159338,4/17/14,4/19/14,First Class,AB-10060,Adam Bellavance,Home Office,Ciénaga,Magdalena,Colombia,,LATAM,South,TEC-AC-10003334,217.28,4,0,47.76,75.38,Critical
7387,MX-2014-129658,4/16/14,4/21/14,Standard Class,MH-17290,Marc Harrigan,Home Office,Sabanalarga,Atlántico,Colombia,,LATAM,South,OFF-BI-10004142,26.8,5,0,11.2,2.6,Medium
7388,MX-2014-129658,4/16/14,4/21/14,Standard Class,MH-17290,Marc Harrigan,Home Office,Sabanalarga,Atlántico,Colombia,,LATAM,South,OFF-AP-10001797,44.28,1,0,0.44,3.81,Medium
762,MX-2014-133830,4/15/14,4/17/14,First Class,PS-18970,Paul Stevenson,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10002816,86.94,3,0,33.9,24.22,Critical
763,MX-2014-133830,4/15/14,4/17/14,First Class,PS-18970,Paul Stevenson,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-FA-10001237,74.56,8,0,32.8,20.38,Critical
764,MX-2014-133830,4/15/14,4/17/14,First Class,PS-18970,Paul Stevenson,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-AP-10002252,1792.4,5,0,304.7,303.63,Critical
765,MX-2014-133830,4/15/14,4/17/14,First Class,PS-18970,Paul Stevenson,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-EN-10003939,187.68,6,0,56.28,79.38,Critical
3441,MX-2014-108280,4/11/14,4/17/14,Standard Class,ES-14020,Erica Smith,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-BI-10001191,6.52,2,0,1.76,0.54,Medium
3442,MX-2014-108280,4/11/14,4/17/14,Standard Class,ES-14020,Erica Smith,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,TEC-PH-10002392,371.6,4,0,159.76,30.1,Medium
3443,MX-2014-108280,4/11/14,4/17/14,Standard Class,ES-14020,Erica Smith,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-BI-10003585,59.16,3,0,10.02,5.42,Medium
3444,MX-2014-108280,4/11/14,4/17/14,Standard Class,ES-14020,Erica Smith,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-ST-10000645,268.26,3,0,10.68,23.16,Medium
3445,MX-2014-108280,4/11/14,4/17/14,Standard Class,ES-14020,Erica Smith,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,FUR-BO-10004504,338.4,3,0,64.26,23.48,Medium
3446,MX-2014-108280,4/11/14,4/17/14,Standard Class,ES-14020,Erica Smith,Consumer,Medellín,Antioquia,Colombia,,LATAM,South,OFF-FA-10003022,55.6,5,0,20.5,4.2,Medium
8413,MX-2014-103681,3/9/14,3/16/14,Standard Class,MP-18175,Mike Pelletier,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,OFF-ST-10001346,256.8,3,0,30.78,40.97,Low
8414,MX-2014-103681,3/9/14,3/16/14,Standard Class,MP-18175,Mike Pelletier,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,TEC-PH-10003636,168.12,2,0,36.96,18.23,Low
8415,MX-2014-103681,3/9/14,3/16/14,Standard Class,MP-18175,Mike Pelletier,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,OFF-LA-10004094,22.26,3,0,3.96,3.2,Low
8416,MX-2014-103681,3/9/14,3/16/14,Standard Class,MP-18175,Mike Pelletier,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,OFF-BI-10001275,17.84,4,0,4.56,1.53,Low
7607,MX-2014-140123,3/3/14,3/5/14,Second Class,SC-20260,Scott Cohen,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-LA-10004969,39.06,7,0,1.54,2.92,High
9293,MX-2014-127656,2/24/14,2/27/14,First Class,NS-18505,Neola Schneider,Consumer,Cartagena,Bolívar,Colombia,,LATAM,South,TEC-AC-10002370,26.36,1,0,8.16,4.51,High
9294,MX-2014-127656,2/24/14,2/27/14,First Class,NS-18505,Neola Schneider,Consumer,Cartagena,Bolívar,Colombia,,LATAM,South,TEC-CO-10001818,1655.96144,7,0.002,13.20144,329.58,High
4406,MX-2014-139773,2/19/14,2/21/14,Second Class,CM-11815,Candace McMahon,Corporate,Ibagué,Tolima,Colombia,,LATAM,South,TEC-AC-10000203,341.8,2,0,164.04,51.11,High
4407,MX-2014-139773,2/19/14,2/21/14,Second Class,CM-11815,Candace McMahon,Corporate,Ibagué,Tolima,Colombia,,LATAM,South,OFF-SU-10004655,337.2,12,0,80.88,52.26,High
650,MX-2014-141740,1/18/14,1/19/14,First Class,CT-11995,Carol Triggs,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10003354,840.56,7,0,243.74,149.94,Medium
651,MX-2014-141740,1/18/14,1/19/14,First Class,CT-11995,Carol Triggs,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-FU-10000885,14.82,1,0,2.8,0.83,Medium
6495,MX-2014-124996,1/17/14,1/22/14,Standard Class,RC-19825,Roy Collins,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-FU-10002818,123.34,7,0,61.6,6,Medium
3951,MX-2014-167514,1/9/14,1/12/14,Second Class,ER-13855,Elpida Rittenbach,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,TEC-PH-10002708,164.2,2,0,26.24,42.73,Critical
444,MX-2013-165939,12/28/13,12/30/13,Second Class,BC-11125,Becky Castell,Home Office,Manizales,Caldas,Colombia,,LATAM,South,OFF-EN-10001939,96.3,5,0,3.8,2.81,High
7519,MX-2013-108091,12/21/13,12/24/13,First Class,RB-19435,Richard Bierner,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-PA-10004261,28.12,2,0,3.64,1.33,Medium
186,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,OFF-EN-10002396,74.34,3,0,17.82,12.46,Medium
187,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,FUR-CH-10001130,121.58,1,0,15.8,2.52,Medium
188,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,TEC-CO-10004981,159.68,2,0.002,70.08,21.11,Medium
189,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,FUR-TA-10002101,1480.368,3,0.2,333.048,283.93,Medium
190,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,FUR-TA-10004832,982.912,2,0.2,-12.288,77.86,Medium
191,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,TEC-PH-10002871,346.74,3,0,100.5,70.85,Medium
192,MX-2013-148453,12/20/13,12/22/13,First Class,CR-12730,Craig Reiter,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,TEC-AC-10004434,19.74,1,0,9.66,3.71,Medium
